,Title,Location,Security,Garage,Concierge,Description,Price
5445,Appartement ouled tayeb,"Route Immouzer à
				Fès",0,0,0,"65
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//2ème
					étage//65
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//2ème
					étage//",
5446,Apparemment a vendre,"Route ain Chkaf à
				Fès",0,0,0,"96
					m²//5 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//2ème
					étage//96
					m²//5 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//2ème
					étage//",680 000 DH
5447,Vente maison à Saada. 2 pièces,"Saada à
				Fès",0,0,0,"90
					m²//2 Pièces//2 Chambres//1 Salle de bain//Bon état//",
5448,Vente d'un bel appartement à Ain Amiyer. Surface totale 75 m². Connexion Internet,"Ain Amiyer à
				Fès",0,0,0,"75
					m²//8 Pièces//2 Chambres//2 Salles de bains//Nouveau//Moins d'un an//3ème
					étage//75
					m²//8 Pièces//2 Chambres//2 Salles de bains//Nouveau//Moins d'un an//3ème
					étage//",440 000 DH
5449,Un beau riad au cœur de fes,"Talaa à
				Fès",0,0,0,"360
					m²//6 Pièces//5 Chambres//7 Salles de bains//Bon état//50-70 ans//360
					m²//6 Pièces//5 Chambres//7 Salles de bains//Bon état//50-70 ans//",1 400 000 DH
5450,Magnifique villa à vendre à Route ain Chkaf. 4 chambres agréables,"Route ain Chkaf à
				Fès",0,0,0,"448
					m²//7 Pièces//4 Chambres//4 Salles de bains//Bon état//20-30 ans//448
					m²//7 Pièces//4 Chambres//4 Salles de bains//Bon état//20-30 ans//",1 700 000 DH
5451,Appartement avendre a bensouda a coté atakadaw 76,"Zouagha à
				Fès",1,0,0,"76
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//2ème
					étage//76
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//2ème
					étage//",220 000 DH
5452,Appartement déclaration total à route ain chkaf,"Route ain Chkaf à
				Fès",0,0,1,"110
					m²//8 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//1er
					étage//110
					m²//8 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//1er
					étage//",560 000 DH
5453,"Appartement à vendre à Al Hadiqa. 4 pièces confortables. Salon traditionnel marocain, résidence sécurisée.","Al Hadiqa à
				Fès",0,0,0,"86
					m²//4 Pièces//4 Chambres//2 Salles de bains//Nouveau//86
					m²//4 Pièces//4 Chambres//2 Salles de bains//Nouveau//",530 000 DH
5454,Appt Champs de courses à 5500 dhs /m²,"Champ de course à
				Fès",0,0,0,"142
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//4ème
					étage//142
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//4ème
					étage//",780 000 DH
5455,"Appartement de 177m² en vente, Résidence Marouane","Centre à
				Fès",0,0,0,"177
					m²//5 Pièces//4 Chambres//3 Salles de bains//2ème
					étage//177
					m²//5 Pièces//4 Chambres//3 Salles de bains//2ème
					étage//Haut standing//Finalisé//",1 734 600 DH
5456,"Appartement de 177m² en vente, Résidence Marouane","Centre à
				Fès",0,0,0,"177
					m²//5 Pièces//4 Chambres//3 Salles de bains//2ème
					étage//177
					m²//5 Pièces//4 Chambres//3 Salles de bains//2ème
					étage//Haut standing//Finalisé//",1 734 600 DH
5457,"Appartement de 156m² en vente, Résidence Marouane","Centre à
				Fès",0,0,0,"156
					m²//5 Pièces//4 Chambres//3 Salles de bains//1er
					étage//156
					m²//5 Pièces//4 Chambres//3 Salles de bains//1er
					étage//Haut standing//Finalisé//",1 560 000 DH
5458,"Appartement de 111m² en vente, Résidence Amir","Champ de course à
				Fès",0,0,0,"111
					m²//4 Pièces//3 Chambres//2 Salles de bains//4ème
					étage//111
					m²//4 Pièces//3 Chambres//2 Salles de bains//4ème
					étage//Haut standing//Finalisé//",1 054 500 DH
5459,"Appartement de 105m² 10m² de terrasse en vente, Résidence Amir","Champ de course à
				Fès",0,0,0,"115
					m²//4 Pièces//3 Chambres//2 Salles de bains//6ème
					étage//115
					m²//4 Pièces//3 Chambres//2 Salles de bains//6ème
					étage//Haut standing//Finalisé//",1 187 500 DH
5460,Appartement à l'achat à Annouzha. 2 belles chambres. Parking et terrasse.,"Annouzha à
				Fès",0,0,0,"75
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//3ème
					étage//75
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//3ème
					étage//",440 000 DH
5461,"Appartement en vente à Nouvelle Ville. 2 grandes pièces. Porte blindée, salon marocain.","Nouvelle Ville à
				Fès",0,0,0,"235
					m²//2 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//235
					m²//2 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//",1 400 000 DH
5462,Vente d'un bel appartement à Zouagha. 2 chambres. Avec ascenseur et espace vert,"Zouagha à
				Fès",0,0,0,"84
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//1-5 ans//2ème
					étage//84
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//1-5 ans//2ème
					étage//",310 000 DH
5463,Appartement au quartier calme,"Mont Fleuri à
				Fès",0,0,0,"70
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//20-30 ans//70
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//20-30 ans//",230 000 DH
5464,,,0,0,0,,
5465,"Appartement de 111m² en vente, Résidence Amir","Champ de course à
				Fès",0,0,0,"111
					m²//4 Pièces//3 Chambres//2 Salles de bains//5ème
					étage//111
					m²//4 Pièces//3 Chambres//2 Salles de bains//5ème
					étage//Haut standing//Finalisé//",1 054 500 DH
5466,"Trouvez votre maison à acheter à Quartier Oued Fes. 6 chambres. Porte blindée, sécurité","Quartier Oued Fes à
				Fès",0,0,0,"110
					m²//6 Pièces//6 Chambres//4 Salles de bains//Nouveau//1-5 ans//110
					m²//6 Pièces//6 Chambres//4 Salles de bains//Nouveau//1-5 ans//",18 000 000 DH
5467,"Superbe appartement à vendre à Ain Amiyer. 3 belles chambres. Résidence avec concierge, climatisation générale.","Ain Amiyer à
				Fès",0,0,0,"116
					m²//3 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//2ème
					étage//116
					m²//3 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//2ème
					étage//",
5468,Somptueuse maison à vendre à Route ain Chkaf. 3 belles chambres. Belle terrasse et jardin,"Route ain Chkaf à
				Fès",0,0,0,"214
					m²//3 Pièces//3 Chambres//4 Salles de bains//Bon état//5-10 ans//214
					m²//3 Pièces//3 Chambres//4 Salles de bains//Bon état//5-10 ans//",2 700 000 DH
5469,Maison à vendre à Laayoun. 1 Pièce. Salon Marocain et antenne parabolique.,"Laayoun à
				Fès",0,0,0,"90
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//90
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//",370 000 DH
5470,Bel appartement à vendre en Centre. 3 belles chambres,"Centre à
				Fès",0,0,0,"120
					m²//3 Chambres//2 Salles de bains//120
					m²//3 Chambres//2 Salles de bains//Haut standing//En cours de construction//",1 020 000 DH
5471,Appartement champs de cours fes,"Centre à
				Fès",0,0,0,"129
					m²//3 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//6ème
					étage//129
					m²//3 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//6ème
					étage//",1 200 000 DH
5472,Maison à la vente à Bourmana. Surface totale 341 m².,"Bourmana à
				Fès",0,0,0,"341
					m²//À rénover//Moins d'un an//",
5473,Appartement 146m² en vente à Bourmana Fès,"Bourmana à
				Fès",0,0,0,"146
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//1er
					étage//146
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//1er
					étage//",9 900 000 DH
5474,Appartement 167m² en vente à Champ de course Fès,"Champ de course à
				Fès",0,0,0,"167
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//2ème
					étage//167
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//2ème
					étage//",1 100 000 DH
5475,Appartement 3 Chambres Ain Amayer Fès,"Route ain Chkaf à
				Fès",0,0,0,"96
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//2ème
					étage//96
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//2ème
					étage//",680 000 DH
5476,"Appartement de 104m² en vente, Résidence Amir","Champ de course à
				Fès",0,0,0,"104
					m²//4 Pièces//3 Chambres//2 Salles de bains//7ème
					étage//104
					m²//4 Pièces//3 Chambres//2 Salles de bains//7ème
					étage//Haut standing//Finalisé//",988 000 DH
5477,Duplex idéal et Fantastique vendre à Fès,"Fes City Center à
				Fès",0,0,0,"95
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//95
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//",
5478,Appartement en vente à Sehb El Ward. 2 grandes pièces. Piscine et service de Conciergerie.,"Nouvelle Ville à
				Fès",0,0,0,"90
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//5-10 ans//2ème
					étage//90
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//5-10 ans//2ème
					étage//",400 000 DH
5479,Appartement 2eme étage,"Zouagha à
				Fès",0,0,0,"100
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//2ème
					étage//100
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//2ème
					étage//",520 000 DH
5480,Appartement Extra à Fès,"Route ain Chkaf à
				Fès",0,0,0,"96
					m²//7 Pièces//3 Chambres//1 Salle de bain//Bon état//5-10 ans//96
					m²//7 Pièces//3 Chambres//1 Salle de bain//Bon état//5-10 ans//",650 000 DH
5481,Appartement A vendre,"Route de Meknes à
				Fès",0,0,0,"100
					m²//6 Pièces//3 Chambres//1 Salle de bain//Nouveau//1-5 ans//1er
					étage//100
					m²//6 Pièces//3 Chambres//1 Salle de bain//Nouveau//1-5 ans//1er
					étage//",
5482,"Somptueuse villa à vendre à Quartier Oued Fes. 6 belles chambres. Porte blindée, salon marocain traditionnel","Quartier Oued Fes à
				Fès",0,0,0,"180
					m²//3 Pièces//6 Chambres//4 Salles de bains//Bon état//10-20 ans//180
					m²//3 Pièces//6 Chambres//4 Salles de bains//Bon état//10-20 ans//",
5483,Bel appartement à vendre à Champ de course. 3 belles chambres. Concierge,"Champ de course à
				Fès",0,0,1,"226
					m²//3 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//4ème
					étage//226
					m²//3 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//4ème
					étage//",
5484,Apparte Ensoleillé sur fes,"Agdal à
				Fès",0,0,0,"112
					m²//5 Pièces//3 Chambres//1 Salle de bain//Bon état//5-10 ans//2ème
					étage//",
5485,Appartement Zohour 2,"Mont Fleuri à
				Fès",0,0,0,"73
					m²//1 Pièce//2 Chambres//1 Salle de bain//Bon état//1er
					étage//73
					m²//1 Pièce//2 Chambres//1 Salle de bain//Bon état//1er
					étage//",400 000 DH
5486,Trouvez votre maison à acheter à Zone Industrielle Bensouda. 4 belles chambres.,"Zone Industrielle Bensouda à
				Fès",0,0,0,"72
					m²//4 Pièces//4 Chambres//1 Salle de bain//Bon état//20-30 ans//72
					m²//4 Pièces//4 Chambres//1 Salle de bain//Bon état//20-30 ans//",
5487,Appartement a vendre,"Route Immouzer à
				Fès",0,0,0,"74
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//4ème
					étage//74
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//4ème
					étage//",
5488,Bel appartement,"Ain Amiyer à
				Fès",0,0,0,"80
					m²//4 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//80
					m²//4 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//",410 000 DH
5489,Bel appartement à route Immouzer,"Route Immouzer à
				Fès",0,0,0,"77
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//3ème
					étage//77
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//3ème
					étage//",520 000 DH
5490,Appartement a vendre fes,"Sehb El Ward à
				Fès",0,0,0,"100
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//2ème
					étage//100
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//2ème
					étage//",
5491,Appartement à route de sefrou fes prix négociable,"Route se Sefrou à
				Fès",0,0,1,"70
					m²//7 Pièces//2 Chambres//2 Salles de bains//Bon état//10-20 ans//70
					m²//7 Pièces//2 Chambres//2 Salles de bains//Bon état//10-20 ans//",330 000 DH
5492,DES APPARTEMENTS A VENDRE 76/77/M2 s'intéress Fès,"Nouvelle Ville à
				Fès",0,0,0,"77
					m²//4 Pièces//2 Chambres//2 Salles de bains//Nouveau//Moins d'un an//1er
					étage//77
					m²//4 Pièces//2 Chambres//2 Salles de bains//Nouveau//Moins d'un an//1er
					étage//",500 000 DH
5493,Duplex Familier vendre à Fès,"Fes City Center à
				Fès",0,0,0,"95
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//95
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//",380 000 DH
5494,Joli appartement a fès,"Route Immouzer à
				Fès",0,0,0,"128
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//128
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//",680 000 DH
5495,Superbe appartement à vendre à Route ain Chkaf. 3 grandes pièces.,"Route ain Chkaf à
				Fès",0,0,0,"76
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//76
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//",
5496,Villa à vendre,"Route de Meknes à
				Fès",0,0,0,"285
					m²//5 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//285
					m²//5 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//",1 900 000 DH
5497,Villa semifinie á vendre à Fes reprises possibles,"Route ain Chkaf à
				Fès",0,0,1,"317
					m²//1 Pièce//1 Chambre//1 Salle de bain//À rénover//317
					m²//1 Pièce//1 Chambre//1 Salle de bain//À rénover//",
5498,,,0,0,1,,
5499,Vend appartement F3 tout équipé et meublé peu serv,"Zouagha à
				Fès",0,0,0,"67
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//5-10 ans//3ème
					étage//",32 000 EUR
5500,Apparemment à vendre bon état,"Mont Fleuri à
				Fès",0,0,0,"62
					m²//7 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//2ème
					étage//62
					m²//7 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//2ème
					étage//",370 000 DH
5501,Appartement neuf meublé pour vente a fès,"Mont Fleuri à
				Fès",0,0,0,"64
					m²//4 Pièces//3 Chambres//1 Salle de bain//Nouveau//2ème
					étage//64
					m²//4 Pièces//3 Chambres//1 Salle de bain//Nouveau//2ème
					étage//",395 000 DH
5502,Appartement rénové avec un très bon prix,"Route de Meknes à
				Fès",0,0,0,"82
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//82
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//",259 000 DH
5503,Villa à vendre,"Nouvelle Ville à
				Fès",0,1,0,"451
					m²//9 Pièces//7 Chambres//2 Salles de bains//Bon état//451
					m²//9 Pièces//7 Chambres//2 Salles de bains//Bon état//",
5504,Appartement à vendre à Annouzha. Superficie 56 m². Four encastré,"Annouzha à
				Fès",0,0,0,"56
					m²//5 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//3ème
					étage//56
					m²//5 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//3ème
					étage//",300 000 DH
5505,Appartement a vendre a bensouda,"Hay Bensouda à
				Fès",0,0,0,"76
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//2ème
					étage//76
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//2ème
					étage//",320 000 DH
5506,"Appartement de 104m² en vente, Résidence Amir","Champ de course à
				Fès",0,0,0,"111
					m²//4 Pièces//3 Chambres//2 Salles de bains//4ème
					étage//111
					m²//4 Pièces//3 Chambres//2 Salles de bains//4ème
					étage//Haut standing//Finalisé//",1 054 500 DH
5507,"Appartement de 105m² 10m² de terrasse en vente, Résidence Amir","Champ de course à
				Fès",0,0,0,"115
					m²//4 Pièces//3 Chambres//2 Salles de bains//4ème
					étage//115
					m²//4 Pièces//3 Chambres//2 Salles de bains//4ème
					étage//Haut standing//Finalisé//",1 187 500 DH
5508,"Appartement de 111m² en vente, Résidence Amir","Champ de course à
				Fès",0,0,0,"111
					m²//4 Pièces//3 Chambres//2 Salles de bains//6ème
					étage//111
					m²//4 Pièces//3 Chambres//2 Salles de bains//6ème
					étage//Haut standing//Finalisé//",1 054 500 DH
5509,"Appartement de 111m² en vente, Résidence Amir","Champ de course à
				Fès",0,0,0,"111
					m²//4 Pièces//3 Chambres//2 Salles de bains//5ème
					étage//111
					m²//4 Pièces//3 Chambres//2 Salles de bains//5ème
					étage//Haut standing//Finalisé//",1 054 500 DH
5510,"Appartement de 104m² en vente, Résidence Amir","Champ de course à
				Fès",0,0,0,"104
					m²//4 Pièces//3 Chambres//2 Salles de bains//4ème
					étage//104
					m²//4 Pièces//3 Chambres//2 Salles de bains//4ème
					étage//Haut standing//Finalisé//",988 000 DH
5511,"Appartement de 111m² en vente, Résidence Amir","Champ de course à
				Fès",0,0,0,"111
					m²//4 Pièces//3 Chambres//2 Salles de bains//4ème
					étage//111
					m²//4 Pièces//3 Chambres//2 Salles de bains//4ème
					étage//Haut standing//Finalisé//",1 054 500 DH
5512,Appartement de 118m² à Mamounia fes,"Bourmana à
				Fès",1,0,0,"118
					m²//2 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//3ème
					étage//118
					m²//2 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//3ème
					étage//",650 000 DH
5513,Apartment à vendre,"Route Immouzer à
				Fès",0,0,0,"77
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//1er
					étage//77
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//1er
					étage//",
5514,"Appartement de 111m² en vente, Résidence Amir","Champ de course à
				Fès",0,0,0,"111
					m²//4 Pièces//3 Chambres//2 Salles de bains//6ème
					étage//111
					m²//4 Pièces//3 Chambres//2 Salles de bains//6ème
					étage//Haut standing//Finalisé//",1 054 500 DH
5515,Appartement avec d'excellentes spécifications,"Hay Dalia à
				Fès",0,0,0,"193
					m²//5 Pièces//3 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//193
					m²//5 Pièces//3 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//",450 000 DH
5516,Lot de terrain à vendre,"Route Immouzer à
				Fès",0,0,0,"609
					m²//5 Pièces//3 Chambres//1 Salle de bain//À rénover//20-30 ans//609
					m²//5 Pièces//3 Chambres//1 Salle de bain//À rénover//20-30 ans//",2 500 000 DH
5517,Appartement bien situé,"Hay Atlas à
				Fès",1,0,0,"171
					m²//4 Pièces//3 Chambres//1 Salle de bain//Nouveau//1er
					étage//171
					m²//4 Pièces//3 Chambres//1 Salle de bain//Nouveau//1er
					étage//",600 000 DH
5518,Bel appartement à vendre à Narjis. 7 pièces confortables. Belle terrasse,"Narjis à
				Fès",0,0,0,"144
					m²//7 Pièces//4 Chambres//1 Salle de bain//Bon état//10-20 ans//1er
					étage//",580 000 DH
5519,Bel appartement à vendre à L'habitat. 1 belle chambre,"L'habitat à
				Fès",0,0,0,"45
					m²//1 Pièce//1 Chambre//1 Salle de bain//Bon état//5-10 ans//2ème
					étage//45
					m²//1 Pièce//1 Chambre//1 Salle de bain//Bon état//5-10 ans//2ème
					étage//",
5520,Vente d'un bel appartement en Centre. Superficie 91 m²,"Centre à
				Fès",0,0,0,"91
					m²//3 Chambres//2 Salles de bains//91
					m²//3 Chambres//2 Salles de bains//Haut standing//En cours de construction//",773 500 DH
5521,Des appartements a vendre a champ de course fes,"Champ de course à
				Fès",0,0,0,"94
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//1er
					étage//94
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//1er
					étage//",840 000 DH
5522,Appartement merveilleux,"Route ain Chkaf à
				Fès",0,0,0,"103
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//103
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//",
5523,Une tres belle appartement dans une residence ferm,"Route Immouzer à
				Fès",0,0,0,"78
					m²//6 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//2ème
					étage//78
					m²//6 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//2ème
					étage//",480 000 DH
5524,Des appartements a vendre a camp de cours fes,"Champ de course à
				Fès",0,0,0,"95
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//Moins d'un an//5ème
					étage//95
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//Moins d'un an//5ème
					étage//",950 000 DH
5525,Appartement en vente à Route ain Chkaf. 2 grandes pièces. Jardin et terrasse.,"Route ain Chkaf à
				Fès",0,0,0,"120
					m²//5 Pièces//3 Chambres//3 Salles de bains//Nouveau//5-10 ans//2ème
					étage//120
					m²//5 Pièces//3 Chambres//3 Salles de bains//Nouveau//5-10 ans//2ème
					étage//",680 000 DH
5526,"Appartement de 177m² en vente, Résidence Marouane","Centre à
				Fès",0,0,0,"177
					m²//5 Pièces//4 Chambres//3 Salles de bains//2ème
					étage//177
					m²//5 Pièces//4 Chambres//3 Salles de bains//2ème
					étage//Haut standing//Finalisé//",1 734 600 DH
5527,"Appartement de 156m² en vente, Résidence Marouane","Centre à
				Fès",0,0,0,"156
					m²//5 Pièces//4 Chambres//3 Salles de bains//156
					m²//5 Pièces//4 Chambres//3 Salles de bains//Haut standing//Finalisé//",1 560 000 DH
5528,"Appartement de 156m² en vente, Résidence Marouane","Centre à
				Fès",0,0,0,"156
					m²//5 Pièces//4 Chambres//3 Salles de bains//156
					m²//5 Pièces//4 Chambres//3 Salles de bains//Haut standing//Finalisé//",1 560 000 DH
5529,"Appartement de 156m² en vente, Résidence Marouane","Centre à
				Fès",0,0,0,"156
					m²//5 Pièces//4 Chambres//3 Salles de bains//156
					m²//5 Pièces//4 Chambres//3 Salles de bains//Haut standing//Finalisé//",1 560 000 DH
5530,"Appartement de 177m² en vente, Résidence Marouane","Centre à
				Fès",0,0,0,"177
					m²//5 Pièces//4 Chambres//3 Salles de bains//5ème
					étage//177
					m²//5 Pièces//4 Chambres//3 Salles de bains//5ème
					étage//Haut standing//Finalisé//",1 734 600 DH
5531,Superbe appartement à vendre à Qasbat Ennouar. 8 chambres agréables. Salon traditionnel.,"Qasbat Ennouar à
				Fès",0,0,0,"400
					m²//8 Pièces//8 Chambres//8 Salles de bains//À rénover//70-100 ans//2ème
					étage//",
5532,,,0,0,0,,
5533,Appartement à oued fes,"Route de Meknes à
				Fès",0,0,0,"86
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//86
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//",300 000 DH
5534,Appartements et commerce en vente a fes,"Narjis à
				Fès",0,0,0,"214
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//2ème
					étage//",
5535,Villa à CALIFORNIA Fès de plus de 400m² en vente,"Route ain Chkaf à
				Fès",1,0,0,"416
					m²//6 Pièces//6 Chambres//4 Salles de bains//Bon état//416
					m²//6 Pièces//6 Chambres//4 Salles de bains//Bon état//",3 100 000 DH
5536,Appartement 100m 2 Chambres imam ali Fes,"Centre à
				Fès",1,0,0,"100
					m²//4 Pièces//2 Chambres//1 Salle de bain//À rénover//20-30 ans//2ème
					étage//100
					m²//4 Pièces//2 Chambres//1 Salle de bain//À rénover//20-30 ans//2ème
					étage//",560 000 DH
5537,Appartement à Vendre Fès,"Route ain Chkaf à
				Fès",1,0,0,"100
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//2ème
					étage//100
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//2ème
					étage//",
5538,Occasion a ne pas rater,"Mont Fleuri à
				Fès",0,0,0,"110
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//10-20 ans//2ème
					étage//110
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//10-20 ans//2ème
					étage//",
5539,Duplex neuf à vendre,"Hay Bensouda à
				Fès",0,0,0,"150
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//150
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//",560 000 DH
5540,Appartement déclaration total à fes route ain chka,"Route ain Chkaf à
				Fès",0,0,1,"110
					m²//4 Pièces//3 Chambres//1 Salle de bain//Nouveau//1-5 ans//1er
					étage//110
					m²//4 Pièces//3 Chambres//1 Salle de bain//Nouveau//1-5 ans//1er
					étage//",560 000 DH
5541,Maison à vendre à Annouzha. 4 grandes pièces. Four.,"Annouzha à
				Fès",0,0,0,"218
					m²//4 Pièces//4 Chambres//4 Salles de bains//Nouveau//218
					m²//4 Pièces//4 Chambres//4 Salles de bains//Nouveau//",850 000 DH
5542,Bel Apparemment à vendre,"Route ain Chkaf à
				Fès",0,0,0,"112
					m²//7 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//112
					m²//7 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//",780 000 DH
5543,Apparemment à narjis,"Narjis à
				Fès",0,0,0,"148
					m²//3 Pièces//3 Chambres//2 Salles de bains//À rénover//5-10 ans//3ème
					étage//148
					m²//3 Pièces//3 Chambres//2 Salles de bains//À rénover//5-10 ans//3ème
					étage//",700 000 DH
5544,Appartement à vendre à mly driss oued fes,"Route de Meknes à
				Fès",0,0,0,"82
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//5-10 ans//82
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//5-10 ans//",
5545,Vente d'un bel appartement à Route ain Chkaf. 3 chambres agréables. Salon Marocain et antenne parabolique,"Route ain Chkaf à
				Fès",0,0,0,"125
					m²//3 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//10ème
					étage//125
					m²//3 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//10ème
					étage//",690 000 DH
5546,Jolie Appartement en Vente à Fès,"Route ain Chkaf à
				Fès",0,1,0,"107
					m²//5 Pièces//3 Chambres//1 Salle de bain//Nouveau//5-10 ans//3ème
					étage//107
					m²//5 Pièces//3 Chambres//1 Salle de bain//Nouveau//5-10 ans//3ème
					étage//",640 000 DH
5547,Appartement de luxe a vendre,"Hay Atlas à
				Fès",1,0,0,"171
					m²//4 Pièces//3 Chambres//1 Salle de bain//Nouveau//1er
					étage//171
					m²//4 Pièces//3 Chambres//1 Salle de bain//Nouveau//1er
					étage//",600 000 DH
